rtmed,mns13pip3p_again,mns1pip3p,mns20pip2p2,mns20pip4p,mns22pip2p,mns24pip4p,mns26pip1p,mns27pip1p,mns28pip1p2,mns2pip1p2,mns31pip3p2,mns32pip3p,mns34pip3p,mns4pip1p,mns9pip4p,mnsC50pip2p,mnsC51pip4p2,mnsC52pip2p2,mnsC53pip2p2,mnsJ1pip4p,mns12pip4p,mns15pip2p,mns15pip4p2,mns18pip2p,mns23pip2p,mns23pip4p,mns24pip2p,mns25pip3p,mns26pip3p2,mns30pip1p,mns30pip3p2,mns32pip1p,mns34pip1p,mns35pip1p2,mns3pip3p,mns41pip4p,mns4pip3p2,mns6pip1p,mns9pip2p,mnsC52pip4p
33.72283192,10257.80245,612.2315703,991.4977854,1531.933152,6639.43973,5706.406096,3998.538384,730.6553204,6920.455611,2892.503446,1302.043337,1189.079813,7128.724626,4236.150649,12075.60154,3196.049569,476.1350341,105.5002486,1024.895548,2234.503484,5167.56953,6742.10153,571.8043574,5058.246109,502.9047498,1075.086877,2635.251549,3612.419226,1267.715937,1622.845549,1990.559606,981.5372322,5342.786769,245.4456258,1780.219193,4767.164532,1956.810082,2991.978707,2558.268372,9023.399925
33.72366582,37237.10047,638.5648009,7025.427175,8543.881281,25522.27321,14369.14532,25166.84753,8272.761696,29429.48385,14692.11992,12181.48624,9543.262841,40463.49556,20796.13947,25335.99705,11336.2248,8170.405193,1004.242344,6735.715073,13453.03392,34874.5239,0,5533.934446,28874.0784,3993.42907,6294.301095,27496.99623,19751.23515,12399.4936,4247.202001,16877.35218,21013.14972,40153.79806,1892.515284,10712.89237,23746.33501,9168.643975,9812.059789,44221.12448,74281.61987
33.72683384,3277.76532,162.3511796,200.8956741,551.2852968,850.3839605,690.5002582,2235.52301,319.69858,1928.662288,857.8455023,371.0682275,143.8314999,2911.198509,1246.285189,1733.508884,854.1098185,181.4609106,17.20460988,392.6741598,798.2746519,1592.465187,742.7295389,626.8253836,1115.629601,105.1606464,374.2570593,2491.260216,576.9373442,484.4065683,521.1093938,68.37027687,848.7450965,3570.289349,124.4440414,586.7517929,2178.277757,476.666835,868.1250697,945.5918617,1602.56614
33.72999992,6043.122787,656.7296624,125.227385,275.0427546,3005.301959,2506.046066,2904.576732,1081.216109,2812.155879,1253.354115,374.2346588,107.5315199,4010.799459,1393.167498,7591.576775,1747.989014,455.165172,64.85619929,244.4682584,339.5792964,3504.061801,3817.557101,88.56103669,4320.860581,316.3382889,477.0271945,3916.477553,823.0110113,1280.018173,638.5724584,1937.27845,106.7016368,4966.59871,68.24365283,1254.931377,4166.496246,399.8271602,1101.815116,1498.59194,6732.283705
33.7320005,10453.38349,1304.263359,2699.481887,282.7512909,2250.637445,6074.067227,3377.227719,2115.465031,4747.808838,397.2732382,1886.850933,762.1009415,3042.797703,2873.414112,11038.33303,2355.674382,1795.282233,140.2339103,513.8541547,2042.872644,2459.577513,4600.593704,1231.400286,33.57810974,306.8001091,692.3663621,7451.767787,3424.572408,1457.651588,875.9978113,4251.925801,2973.134551,5527.46059,88.8963516,1520.991889,6403.474213,1732.34241,2372.745891,52.67483754,3868.356276
33.73350126,0,7426.43124,12602.92812,1111.476449,14715.64791,26291.16343,929.6900722,17849.56698,2017.028738,343.563219,6653.168084,379.1125351,17202.8033,15051.99139,7667.632159,104.7672729,14285.34388,855.9451387,3318.696161,1388.735537,17398.26459,0,8616.656743,0,2199.158572,4805.823314,77723.45156,2570.554091,483.5169869,6261.872341,32797.264,566.3965062,101039.1152,12.85488052,11528.14528,54584.732,9427.27436,17278.2064,93.04528781,0
33.848999,5677.149165,404.120237,3360.887715,1569.657398,3462.46399,1855.116936,3047.625013,495.7313894,6047.960827,2519.678708,1615.021716,1300.147935,4671.235792,3925.645752,6066.987633,3634.24596,1774.083861,92.82976739,3187.004691,2660.863894,4928.978943,5323.31129,918.0375509,7523.423097,878.2921646,1946.760358,1887.012567,1729.950792,3557.873785,1767.964897,1874.177084,3189.513813,666.0780774,649.1722639,2182.977937,639.6272367,2039.355884,1157.402259,3357.246836,12038.50557
33.86499902,137123.4774,21139.06645,44013.23164,23461.59702,45282.93895,61831.15385,66439.12051,46819.13737,34838.93978,11364.06373,46471.09019,18073.0404,61944.26972,49797.01831,87897.10835,36469.31657,37487.2728,4769.993745,25120.20713,15631.656,59204.77987,74606.18803,32761.538,89488.20053,9222.821446,19502.61058,128950.4953,15574.3844,20885.10731,19982.29699,67269.79307,41006.54515,187904.3231,3634.211807,33695.53521,100278.4613,29789.46219,38871.23875,32823.97437,72529.44106
33.86891779,15047.01158,2032.868383,3783.01167,1394.311476,5411.526213,6975.356657,3632.553736,4305.467582,10758.96094,3703.77588,4060.572784,575.9369861,6684.190085,6623.455785,12275.67823,5263.787674,3426.616081,492.7349623,2434.148334,4324.465414,6581.934934,11360.67266,2913.397256,14170.60649,1322.958021,2079.153086,12126.80353,10891.76495,3730.312224,2245.508116,5555.761533,4388.929684,15071.68167,529.5467187,3160.840212,11223.05747,2737.295759,3383.663504,5995.171462,12338.47208
33.87233501,3925.841348,232.5125901,1222.994721,57.21795697,1286.768557,2456.321957,1771.056367,1017.237916,1699.850876,33.24513303,1169.400854,50.47523349,2658.733158,214.4830673,2910.70291,1654.661016,232.0754852,12.29718107,18.51554922,63.39268562,1966.694884,3168.049773,11.60690631,2103.507596,245.6288413,74.43945538,2990.146012,281.2392558,125.3503574,31.94860524,1538.419058,466.8629883,1435.363835,0,653.5841684,2663.212531,13.32194257,29.99045025,1271.774408,4237.538543
33.87966837,39013.47757,1569.349108,20.72166307,137.0146693,8590.289652,13159.97598,208.4120149,13139.6023,30.22865804,0,40.04304243,36.2719888,224.8891613,8721.772149,16139.6277,6619.206243,16.45050736,0,31.60701804,104.9382693,10902.10595,16936.38602,117.1689145,14352.36152,1100.157363,3159.294082,37542.3714,1163.363255,10.04781244,2839.253981,0,103.1571338,44.13939334,0,392.7749555,29416.19523,6.656139029,38.91465611,927.9253583,8021.988053
33.88100056,6147.656904,677.5929699,1407.14154,314.7674948,1545.082094,2158.638214,387.8015928,1085.434068,1634.994731,324.2457761,1622.921839,142.3138683,2182.17056,1307.69068,3379.253892,1433.365323,1229.996015,123.0627349,639.270586,322.7228004,2221.056913,3711.719906,1161.049145,2858.269472,327.7700085,711.0332685,4413.169477,506.996567,570.4025842,805.9055383,2097.372574,450.8878499,6504.444773,51.72082346,1226.445244,3353.52007,886.6577371,1435.153102,98.46958646,3371.62294
33.88116835,0,1694.504673,409.7250954,2370.778287,24631.88078,39306.4982,1263.317411,39502.19906,4212.759795,720.6301564,31525.09743,638.2780541,30229.21143,26551.06789,744.5815789,20573.21489,259.4681699,1921.123571,7614.515183,1793.676104,31693.18612,0,20051.71454,0,3621.733232,10003.35716,110279.1715,1256.449965,2918.375734,8964.716551,79.3663897,2110.532618,155505.9349,117.8743786,20571.80724,32690.30013,17126.15243,24704.55896,1558.885447,10804.94394
33.88216835,60733.89812,7338.056584,11839.79471,1049.654153,13641.97235,19338.51932,1320.479013,20793.3993,605.3724592,479.5120355,15889.527,393.9817472,16261.11691,12878.06392,26128.3988,10914.66095,8214.856823,362.1870522,3462.442627,848.5206275,16120.05331,0,58.00681175,16322.67274,908.7459862,2902.591649,54279.7096,2679.205266,1248.130044,4713.147611,0,570.6210874,77000.4807,145.2887935,11315.06076,46015.95222,8307.579497,12771.43411,0,12208.79568
33.89716722,20692.50762,2184.539785,78.79597795,98.5222089,4531.182736,902.4374354,198.4739294,7144.751036,5.310573033,27.47748043,41.61091414,48.89180935,4917.664745,422.9672761,8195.51939,3599.989033,31.39630804,83.61198977,37.98364254,100.4823939,5528.024466,1166.544206,126.0539832,7361.229607,564.9569993,1582.910737,20491.94221,605.2280061,40.777174,1406.99703,26.79239059,13.26058025,26686.01244,7.835205659,3416.13972,15308.05637,63.55031058,3953.179441,853.3582615,1156.053196
34.71749851,6730.534823,367.6565195,2366.978654,274.4239016,1264.902325,5000.91064,683.742819,757.0369074,5791.542408,2865.576671,53.4001729,62.37109347,6347.331619,2469.190696,13817.64615,3225.531139,0,66.16924279,1240.662787,171.5962328,5676.238968,9380.904267,0,5808.438113,1435.383729,1955.049282,1462.874351,4433.678358,186.9566659,582.8934544,38.89810919,712.7673677,536.822489,103.1077175,312.4526637,3939.841693,1132.630956,246.4694666,2638.385028,15645.165
34.82341619,12459.07876,650.4411323,11.25254346,2384.152565,7112.83208,7336.156854,6897.558922,380.1867206,15436.04778,205.0299302,1250.412617,1576.654742,7224.261049,6436.412811,35616.4169,2703.799278,308.096415,86.8332129,2194.827018,5502.38183,9662.377894,7032.225989,152.2635054,19923.18386,2986.801579,1570.366705,2877.134501,6083.706866,76.48527655,2067.342182,138.1017273,4141.609709,1103.5119,152.8045648,1362.14753,9614.946015,898.5008166,3137.1777,21178.38491,33338.61903
34.89583497,2858.687268,228.138734,416.4859362,476.8632296,3099.848792,608.1832305,2916.98837,282.6175105,533.1330669,536.4929731,739.0961557,508.514006,2123.759832,2414.057892,5148.292125,338.3157435,267.2867651,293.7997715,477.6903562,1426.300032,1570.010837,853.1179751,398.5545093,5780.767054,206.4421074,420.2142868,672.5155334,1406.162892,306.151405,400.3290876,751.745185,700.2565508,483.1443761,320.4694933,659.659803,2786.518765,181.7062529,691.2420587,2331.612078,2371.811789
35.26491709,12321.12106,1465.0621,160.1823011,3575.062301,7160.095358,5346.71753,5840.456082,2719.590615,1802.760523,2671.387232,2609.075181,750.8935355,15524.46905,3745.371925,21175.47203,4147.074456,202.2395111,299.1059142,4483.126611,3559.565683,9801.349477,108.6025066,354.91084,21969.22578,207.4232977,1529.568209,988.6118981,3968.034768,146.3612011,940.7433811,78.40052825,4378.816466,3477.772413,1196.030548,2135.996664,10932.2778,1249.871819,2422.894571,0,12622.68186
35.26516574,14228.05499,1886.687201,3096.396042,4076.528544,10539.1971,9065.612202,8358.212415,2524.01308,7223.351445,3503.470405,3271.175694,3055.11651,20059.28744,7191.329474,28595.8854,4664.088826,4636.876751,745.736492,5211.85841,5538.253956,13037.81801,0,2262.147601,20837.19081,899.1522913,1894.307156,2731.436008,4596.211837,3898.228606,1849.444091,8255.709666,5675.063202,4114.972371,1441.637778,2636.740651,10297.92977,2852.843952,5031.146593,14134.74043,20476.27415
35.26533394,16028.77436,2158.247352,681.0114927,4533.502207,9564.019817,6768.653543,8160.806393,3641.674559,2141.53927,3134.125768,3119.509227,3148.455661,21603.98852,4558.042201,28900.51139,5246.694397,993.1030263,867.8392823,5145.359729,4930.377752,12824.47886,30.04298755,1800.241111,31041.86728,946.3173218,2350.832935,1267.778046,5394.932259,2308.34901,1431.18348,6561.994073,5766.409873,4209.867543,1743.655614,3130.874892,13853.75428,1577.206854,2974.608823,152.4665042,16428.37288
35.26533506,6544.395658,361.8993382,12.79640028,1452.803913,3488.909289,2507.086917,2632.921669,1012.653151,1036.091118,978.2134144,68.27577771,26.6864046,7294.459602,1721.637298,10222.68525,1661.108792,70.24369303,33.63337702,23.57836705,99.07889544,4277.553731,223.0518494,112.0789522,10358.57979,320.5247213,661.5529207,442.9886019,1594.971849,103.1357412,241.658728,2033.344684,1786.549631,1278.353199,10.64415913,305.4463157,4587.755661,104.270678,152.569775,79.42219319,6003.452369
35.26533508,3437.18873,329.0907169,20.82199097,736.382143,2041.915696,667.873858,1596.729045,612.2580234,798.7088146,514.6886813,251.1751682,625.1512218,4702.213112,1026.368065,8180.53339,1058.947366,174.0402228,98.0039501,265.7674115,847.3682129,2482.706906,1837.063593,182.3265995,7234.177528,193.1886814,380.1328724,381.4208577,1155.809472,58.50479785,318.96503,334.1818774,1026.972722,785.6405138,276.7652214,464.9655316,2871.412464,348.3391147,695.5168941,3856.82307,4371.928836
35.71649848,68841.22914,5452.478028,13753.27426,13887.81788,27888.75429,26208.88553,19951.58963,7232.458339,16959.36226,8979.455602,10824.60741,10180.4008,34958.65562,23568.79231,92976.33958,12958.30356,15204.73759,5989.36168,10257.58219,21714.53533,16075.34202,41367.14376,9015.928325,36798.43859,8655.557557,8841.576373,25579.68247,31906.34618,14824.09723,12295.38997,19655.5618,13981.25329,10765.60218,6932.356223,10206.09711,37983.88162,15723.18011,10954.18944,59823.54122,82260.04293
35.73208237,7661.546846,106.4604446,57.63492669,1049.305338,2436.607467,2212.74876,1352.028856,237.8991893,0,63.16890398,0,254.6389272,3283.893751,1214.321348,11127.67788,673.529735,61.80246649,36.18019217,0,142.8626051,954.4556057,2061.285834,19.17250351,1459.818351,232.1452332,720.1926671,2303.375401,1701.515892,15.45863575,948.4611936,41.31367713,92.11180245,256.91147,18.78827025,806.0541228,3479.633886,68.20454979,354.7980973,5672.21597,9345.613222
35.73216513,11929.55002,518.4692563,964.2771169,1626.360319,3710.967511,3322.654715,1399.928754,556.4262144,1541.55891,884.1436644,1009.661049,1073.64316,4842.901501,1832.662305,16079.35554,1180.325286,1438.073228,480.06643,1058.835575,2760.217356,1409.487963,4173.358024,739.9133875,2227.332466,851.6079754,1031.261421,3356.6524,2783.12133,1283.070369,1192.47191,1824.32195,1410.755791,774.6216563,522.7646996,1242.454194,5516.574639,1775.414747,1028.318214,8852.288461,13689.28238
35.73216514,10314.25621,542.7883432,983.8356956,1523.569804,3160.85947,2563.075677,1519.809415,495.4908901,1508.824388,929.7547646,643.9071352,649.5936338,4430.964474,1673.290652,14082.12913,776.8319987,1300.154178,361.2502125,961.2533939,2378.048785,1117.821227,3875.382629,657.2014636,1647.815765,581.9069822,920.9203107,3085.161727,2748.941663,1330.617093,1183.991074,1543.509131,1158.537453,757.5593925,493.3190114,1124.149544,4747.055424,1919.35518,900.9805734,8010.291821,11932.14934
35.73216515,11476.95594,436.9833122,856.9553636,1592.247647,3413.59602,2743.600217,1767.829715,482.0467883,1252.859544,807.6118748,617.1331304,634.7303336,4612.324725,1692.203621,15634.48332,1029.2785,1095.058149,236.1583156,810.7374732,2227.913246,1334.9085,3607.545306,498.0084337,1607.986478,179.6296628,939.2467643,3311.433475,2479.866017,955.3716333,1486.632618,1477.483719,968.882149,609.0987732,509.6210814,1225.516799,4895.667586,1830.690983,947.2687186,8814.776039,14004.17351
35.73216571,11416.00605,531.4644383,929.9515528,1756.277606,3529.847037,3501.448545,2118.160212,535.6147574,1506.708069,770.0620518,694.9797949,692.0501652,5043.128703,2049.633917,16128.79096,984.233744,1113.5565,229.3516924,871.6313213,1863.778346,1246.293421,111.4113786,588.965201,1668.073864,364.4118275,885.8651579,3646.642312,2364.869174,910.2470561,1536.9929,1491.051657,1047.897293,667.5045019,554.4660737,1310.583394,5094.360534,1858.32674,1035.35296,0,104.0776882
35.73216627,36124.22866,1566.551904,4145.439149,5296.308735,13812.77336,10471.61986,5599.35683,2389.907547,5391.791475,2733.112656,3035.360685,3287.934752,14240.00478,6156.455611,49002.69051,4639.248461,4703.194182,2288.175848,3100.02051,8100.262349,5110.572244,12907.74358,3057.647229,21029.6591,12127.64227,3248.061762,11103.14096,11488.48175,5215.030428,5056.451792,5661.255316,5503.176366,3337.560367,1759.552319,3781.796374,17450.3272,5931.370115,3596.384433,32303.49572,42754.51541
35.73216629,10837.82367,588.5348516,1209.366202,1313.048687,3638.466872,3029.281717,1842.223476,640.7661597,1209.018844,814.2708005,573.8740704,1015.746635,4303.710237,1703.617523,15013.03032,1291.484485,929.5765225,622.6907684,902.7360507,2155.779355,1312.977478,4598.191543,732.5651138,5219.727779,863.1318638,753.3823649,3320.223426,2969.89255,1252.017371,1447.084667,1417.658878,1232.864469,815.0548914,495.0612218,1120.297841,5247.252422,1680.004157,991.75804,9323.868431,12979.02003
35.73483352,6157.799138,434.2273441,671.406737,1017.279809,2319.676096,2274.481452,1698.765012,461.5771685,968.5336406,535.5030565,538.5592088,668.4336091,4573.04697,3786.327617,8335.785234,961.4506844,1125.051286,369.1615452,771.0603722,1499.894019,1338.656893,2552.915732,793.6482479,8992.726249,587.812674,731.9774331,1982.405985,2037.413656,1894.752298,981.210089,1470.281188,2290.234614,1152.332515,384.1203938,790.3845894,3289.574017,1177.811729,836.2570874,5132.642832,7442.17521
36.11849972,18.38016598,181.6373901,31.51014696,817.8133577,1888.551659,1833.125378,1359.077945,206.7740893,1432.961474,904.3998949,643.0855778,560.9204044,2003.949825,1591.110987,0,1388.023332,612.0625859,155.6413854,825.1267041,1144.894722,1629.707028,0,475.5679934,25.04714514,785.6288235,598.1295023,1183.88847,1808.148428,969.8163838,693.2753666,366.3827773,1205.517839,263.915953,116.0870501,534.4589011,1395.917097,479.5056378,645.7034389,66.75180579,0
36.11916583,0,1344.371064,4330.933977,5471.823954,12125.58866,12367.52219,12501.63404,1805.691705,8105.811629,4741.715774,3301.989067,3134.065395,11590.06165,10141.42969,0,9379.311962,3068.932694,1018.946114,4394.818418,6311.941499,14518.17459,0,2470.134072,0,0,4046.926796,7691.079838,0,5094.711338,4331.744292,2943.388034,6904.843583,1821.180399,1152.33947,3627.927256,0,3368.061924,3958.696945,0,0
36.12158306,69.79045163,504.4277429,1675.203493,2033.327628,4701.312298,4441.585959,3175.495909,601.9131819,4346.618422,1847.853549,1188.461635,1150.836084,4408.522941,3891.108706,0,3518.714561,1023.600612,0,1546.087274,2345.591037,3941.544325,114.779842,907.258693,0,83.43453057,2128.298816,2908.134299,0,1858.528582,1653.963979,1026.975763,2545.336346,643.1837287,315.945729,1424.640733,0,1955.114986,1327.168891,0,0
36.32766724,5376.818935,701.4293607,560.6774512,950.4137442,3645.561421,1406.482485,4589.67752,892.6529551,511.0653095,573.8001183,1214.266592,704.3744291,2389.768366,1527.323299,10950.40894,1403.463569,515.7195858,451.2466272,724.0947441,1599.709894,2846.751746,5360.785665,568.2195916,4655.37485,685.714741,954.9814988,1100.674691,2979.20933,520.3525841,798.4050674,755.4829927,693.9836801,795.6571405,463.4568585,1001.376936,4728.399584,325.9132103,1193.890828,4873.129057,10925.96763
36.43966651,14342.63196,1342.734551,3188.021877,3406.737662,13502.20036,7040.540971,8318.313745,2164.385759,6134.61826,3320.166827,2365.10098,2210.36447,8618.957977,6551.233405,31588.87715,4409.575172,2379.350829,689.9256071,1864.813031,5124.968386,8749.26322,17057.29712,1825.510479,20193.21494,2889.683982,3978.329051,4236.109981,7520.383935,2574.149552,2770.229462,2424.549417,4550.079991,1665.063435,883.4505911,3335.621911,7054.746499,2958.761122,2620.746738,14010.36355,29210.92814
36.43999985,5392.734919,302.8589325,1345.676257,645.528577,3354.762684,3270.203639,3438.574778,486.8643225,2801.372267,109.258424,22.43486993,105.7779688,3540.050895,2905.808588,10802.19376,1259.387855,41.50718918,23.04580313,74.64902529,943.2994313,2997.268617,6632.375794,13.95657151,7550.704566,1017.079757,1120.602939,1834.27482,2879.616082,1507.412182,524.134778,76.12814963,23.82884418,261.6273714,109.2287462,982.2719943,3039.643197,1207.747401,711.7996836,5668.707236,10935.08224
36.44033318,3678.603432,372.1184537,552.302025,953.1703686,5374.091648,1887.579072,1988.518082,854.9549172,1449.538092,948.5418004,702.9821409,598.2641601,603.8168354,1286.506049,13683.95859,1198.426828,479.6613737,182.0818693,480.715044,1252.605014,2402.602652,3974.320579,443.6478075,5214.331816,3177.532602,1148.098798,1064.957964,2186.703463,246.1272519,916.1063618,702.5982051,1237.766819,395.8148182,283.0943384,1055.553855,2347.582551,833.4627702,776.4125225,4335.874675,9979.898429
36.44866709,57006.86231,6151.092329,17757.0988,19694.50511,42774.92904,28803.30454,31841.18425,10023.86477,26527.4292,13921.17349,11209.80099,9504.521859,35669.78637,27924.17729,114552.6403,17359.62787,12044.25164,3451.810421,13846.42623,20956.95519,28459.62135,54769.26431,8279.206906,73917.79582,13075.16789,20095.23036,19008.39383,39933.78509,14286.73032,12082.49513,19657.63369,17695.33521,7692.824138,4417.622923,14162.74243,31516.75721,16085.87118,12587.92048,51042.2245,100635.1424
36.44949869,23098.34217,1723.967867,2887.468831,4829.885974,21555.33838,9085.65003,10198.1139,3469.291799,8204.41789,3993.096428,3401.247365,2333.001617,11615.33102,8730.731831,39195.99362,5338.333513,4190.786207,3229.81748,1590.293979,6036.957588,9818.669818,17976.47644,2423.678936,23137.53656,2985.204447,5299.446844,6039.806135,9308.480556,2644.482454,6335.834232,3757.229317,6250.452851,2674.678372,1058.614533,4343.674881,9639.654709,3587.39142,4327.22935,16351.49056,45046.55438
36.45041709,8092.770448,872.7517256,2762.226257,1420.08419,5721.459941,3926.685443,4580.925652,1167.003608,2759.580797,2174.853142,1226.702868,1197.207756,4106.395594,3744.720592,16017.93418,1590.135962,681.2696038,478.7056353,1464.682928,1855.909335,3629.897711,8628.690354,907.8220588,10924.089,1349.676985,1634.127397,2485.001235,4656.578086,1511.360893,1635.267331,1199.344073,1819.025712,2817.051945,562.4539599,1932.153513,5575.914852,1080.209891,1683.129216,12802.59157,14608.997
36.45116593,0,310.3594218,8.661512649,1213.560786,2777.072943,2625.388297,2154.974926,301.0651064,1933.624881,1141.383547,61.59565495,430.5744582,2036.337731,2250.078838,0,1996.845895,0,0,773.5961879,979.1602941,2505.615494,71.49581155,47.00464063,0,0,963.3964702,1521.649047,0,842.6060005,981.1094368,0,1654.753305,319.2790054,0,909.5432155,10.66533645,130.1077654,789.9934829,68.56469102,0
36.45283318,3597.98384,185.2076601,929.3520093,937.2940045,2352.738281,1989.802101,1774.285274,292.5594925,2141.791146,1135.985898,781.8625813,671.0935918,687.0981774,1752.817788,6638.271943,1493.638104,692.1094895,116.6091506,1082.346895,1630.465424,726.5874723,4764.730715,469.1235377,2114.260216,672.1463706,680.1829433,1169.681103,1933.889158,1107.445702,711.5684251,714.1982323,1550.491523,225.5075256,135.3183113,637.7317979,1710.941305,886.2883457,644.2931516,0,7584.419058
36.45633202,5430.683969,283.6452268,1090.519447,1337.055932,3346.737012,3009.338603,2423.410456,424.9994343,5.972922843,91.6466307,87.0134955,833.1212331,3148.120333,2604.698325,11190.12108,2269.252675,32.17232666,0,126.9448317,8.12434082,2927.959926,22.28415268,31.44622181,8913.466952,1064.479738,1115.90441,1861.240478,3003.651188,1323.566163,1117.820207,0,1962.9338,320.4117722,235.2040606,936.9373567,642.4031936,1032.848363,976.2112176,1641.593467,12563.90752
36.45633374,5118.641553,441.5058754,1029.678111,1125.965301,3882.833736,1728.635029,3748.5044,695.1782469,2224.310363,1089.19958,874.5862575,778.0254629,2588.008185,2196.930505,9621.260885,1382.313137,864.903184,275.4388261,1046.97126,1639.691548,3363.760164,4642.689555,473.7262753,6454.703857,874.246694,1143.194721,1690.380847,3691.741087,1079.983346,934.4766199,1101.373253,1336.380777,818.6835719,316.8950331,1022.207857,2769.309526,942.3021102,1102.690455,4445.682858,8899.047245
36.45650099,10414.74148,810.6286236,1167.863084,2125.26999,3748.305159,3555.300818,4038.174756,2775.270384,2434.31518,1003.061201,973.1257889,936.2464937,5099.029838,2403.766653,36987.95993,1706.679182,1299.307648,351.2550551,1056.388417,2309.711464,2926.949536,153.4362417,75.33447837,8317.013509,1077.408493,4737.823326,2585.703435,3464.237923,1331.845681,726.506485,1504.343559,878.8073293,1654.001333,342.3796384,3090.143908,3276.745292,1138.505004,1835.77616,5671.601769,18621.68522
36.57608359,19678.313,982.0931382,194.7619242,586.6018554,20998.44899,7294.586251,7182.251182,3518.475379,5796.462841,247.3944867,1072.480458,77.06917018,8930.845133,6139.176097,42763.00634,4451.645234,2635.875433,66.61964725,72.99775957,3899.358959,8246.834317,17683.0559,1319.444763,17738.82232,2203.999256,2750.735423,3835.714241,6599.530462,98.0406285,2744.170892,3513.268816,274.5551386,2594.855898,133.2813701,659.3480941,8542.973068,187.8441583,4020.136334,12465.4573,38841.28112
36.68424992,18508.93355,603.5017744,1851.68181,1427.898957,7968.27526,6350.244164,3350.094475,10703.3104,6059.252993,1173.436195,887.6161257,563.1465147,6609.730671,6698.303737,0,2753.351574,2462.111368,252.9599979,806.6514088,1661.078809,8709.324199,0,858.9091854,75.32347374,1385.798306,5946.931997,3949.536957,2484.364796,2313.356481,1801.992598,2692.103224,1435.403386,2699.484031,169.5129776,3815.40187,6909.126527,2022.403132,3538.06761,326.7450941,9831.80039
36.68783288,17193.00213,248.2960409,406.8196701,1583.361445,12704.79976,8546.129602,4165.65614,8602.381056,10699.5315,992.3249131,10.42120935,3771.188721,8650.07726,11247.94282,43270.17686,568.2244273,189.1282221,52.85966093,1502.685582,1939.133012,12721.93475,4241.647379,1729.477228,11621.2987,25281.84372,4858.402664,5838.47041,2564.631829,9.381144099,1495.248847,18.14790802,1282.157978,4104.338744,48.49751517,4299.732227,10830.36567,3024.141861,7022.86342,6693.32789,37088.87048
36.69775009,6239.397651,139.9308937,617.5387086,406.1146849,2863.830388,1897.64037,1164.75283,471.1720519,2100.344598,269.9340784,340.727534,182.827683,2130.787526,2272.756551,9162.964113,737.744392,985.9323984,72.10300172,405.8911557,520.3093076,2511.517719,203.170804,447.8123234,3811.133003,246.2442061,636.8044437,1267.414469,996.6105802,605.3466171,386.5958023,1459.989849,677.9813319,777.3146142,37.83070374,529.4312178,2849.51715,535.4005911,1317.553311,4190.462988,8387.475508
36.69783401,2866.523579,13.08903122,83.23095785,244.6582659,2657.010255,1725.171724,790.3972965,337.3071061,2491.651365,80.60553798,112.7334001,79.76573016,1729.008157,2478.315008,9391.320943,281.822306,62.25949166,0,45.79425637,147.4357362,2530.672273,1368.658869,14.8268217,2620.806918,4245.597207,442.2214281,1210.421869,519.3951402,522.5912812,133.0308903,44.58376368,147.0882959,809.8665783,0,267.7126864,2320.404267,636.5780594,1592.05404,1428.450164,7293.46317
36.70150069,5601.586583,82.38770389,7.161413083,514.1993878,4095.768918,2672.160365,958.4298628,555.3014946,16.43129917,104.1666845,65.69798735,98.02595141,2747.408829,3630.100497,14515.30397,271.698175,81.06829159,18.04521857,115.9287843,569.9162436,4075.165396,2404.361651,491.4912315,4127.271663,132.5865611,825.9075549,1981.960414,801.0066263,73.84136578,425.3254037,11.34201389,7.86024484,1347.865666,12.59036966,709.4895162,3350.941879,791.1740288,2437.158434,2028.729711,12409.24591
37.10033415,0,996.7628404,650.896928,185.4208794,2826.817614,2908.137936,354.9526365,2577.287015,38.31822073,14.79738989,1830.888719,195.0298961,3117.86687,2029.684342,5710.772112,857.9537928,54.57747005,380.217683,570.5639149,307.2369989,2150.857826,0,1372.560932,0,17.92687225,746.3807029,5831.701043,1000.294561,48.30979482,414.740053,2698.590626,298.0777762,9697.533716,9.282932636,1028.201163,10774.95458,1692.515331,1504.879418,0,0
37.10108357,14529.97353,1396.205995,71.55352232,454.3300632,4111.266592,4262.062797,491.9643459,3980.523235,124.0898705,41.80408986,3404.591849,160.2252739,4991.14933,3082.627063,7887.297021,1318.338842,1476.106106,171.4980545,616.4834349,792.6814523,3253.003553,0,180.7795082,8956.028815,95.15511562,1225.64058,8264.683427,1400.002175,129.7075371,598.9012162,109.8473025,349.9637244,14559.0038,24.69503174,1427.125105,15996.95741,2225.816663,2511.811463,0,111.1034892
37.10149966,0,3385.363894,1831.889287,697.7553615,8240.910515,8988.065061,802.1581289,66.13295473,557.8043752,207.8919843,7270.131769,733.1249615,9641.220729,4718.093138,14436.0275,0,3258.530367,1228.915924,1793.275115,1621.756826,135.87323,0,4502.199109,0,16.60544011,2678.615907,17926.76523,2228.848766,301.1259913,1315.459224,9694.762667,930.296707,33118.54329,27.27264359,3413.609665,32873.21481,6010.120507,4851.564932,136.61549,39.59881451
37.10283187,0,1063.324504,662.8014689,239.2091172,2832.846716,3063.869381,38.09763965,2734.255512,193.6647514,127.7302346,2426.194627,137.6044164,3387.332876,1837.433221,5191.560674,31.03529025,1125.952821,349.937967,583.6729359,463.2319379,60.07364903,0,1482.409642,0,26.93057909,28.71755035,6349.439087,740.7429421,0,374.1360651,3458.486177,259.6951757,11381.99865,5.661989052,1111.351587,45.83003998,2084.968099,1740.76354,64.56102331,0
