"","Comp 1","Comp 2"
"X39.70733497",-0.00380436829048683,-0.0156270254122857
"X39.70741773",0.00766871467929202,-0.0490569401835206
"X39.70749894",0.0223527066757014,-0.0628335467265091
"X39.70749972",0.00400201241357465,-0.00792722851933818
"X39.70750048",-0.0014486434574476,-0.0242940028118373
"X39.70750049",-0.0164942353081014,-0.0453356029431438
"X39.7075005",-0.00567740204756501,-0.00988472197346861
"X39.70750107",-0.00972770603809717,-0.0480297260544691
"X39.70758383",0.0087118116787174,-0.0216315161246797
"X39.70758439",-0.00945628393500104,-0.029858232907138
"X39.70766717",-0.0524878012606185,-0.12303318157268
"X39.7076683",0.00629952043959575,-0.0185992089922231
"X39.70783495",0.056528107422081,-0.228693129531649
"X39.70816772",0.00151614095806507,-0.0090923469823467
"X39.70825107",0.0062556968205075,-0.0108960110820241
"X39.70883497",0.0141132429543643,-0.0341447760478316
"X39.71625164",0.00326673991942654,-0.0297255782816384
"X39.72366719",-0.00374110188823461,-0.0102755050243012
"X39.73983499",-0.00306461202133372,-0.0086842678302265
"X39.94999864",-0.0141562295095299,-0.0248429684332784
"X39.96433469",-0.00445386877789335,-0.0117577139602622
"X41.57249841",-0.0225806495664393,0.00149808362252726
"X42.60458244",-0.0197925356724905,-0.0113962636331186
"X42.6048317",-0.0246567788341851,-0.0131160685358397
