	name	fold	log2fold	tstat	pvalue	qvalue	updown	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	pip031116_control	pip031116_pest	maxint	mean1	sd1	mean2	sd2	mns13pip3p_again	mns1pip3p	mns20pip2p2	mns20pip4p	mns22pip2p	mns24pip4p	mns26pip1p	mns27pip1p	mns28pip1p2	mns2pip1p2	mns31pip3p2	mns32pip3p	mns34pip3p	mns4pip1p	mns9pip4p	mnsC50pip2p	mnsC51pip4p2	mnsC52pip2p2	mnsC53pip2p2	mnsJ1pip4p	mns12pip4p	mns15pip2p	mns15pip4p2	mns18pip2p	mns23pip2p	mns23pip4p	mns24pip2p	mns25pip3p	mns26pip3p2	mns30pip1p	mns30pip3p2	mns32pip1p	mns34pip1p	mns35pip1p2	mns3pip3p	mns41pip4p	mns4pip3p2	mns6pip1p	mns9pip2p	mnsC52pip4p
38	M75T27	1.45983892	-0.54580919	-2.109858238	0.042685861	0.999774321	DOWN	75.31485911	75.27933104	75.34635753	27.31649963	27.16883366	27.9744991	67	20	20	1725.151367	7936.009094	4458.963196	5436.222438	2862.388142	7543.635272	2776.547686	6621.091416	4828.211373	11529.38021	15857.32217	7649.717703	6430.390543	13955.42539	6186.573397	5468.542085	1610.806762	14318.76347	12350.88585	10621.11521	13928.10861	7356.179515	1751.809111	5147.967312	2787.708819	10828.57416	4134.228495	5357.974332	4459.183723	4683.897882	6706.80248	11998.44674	7809.561839	7208.128337	6634.39989	2820.422809	1896.455109	5052.477369	1289.234477	4323.184372	5675.868206	821.6379553	4571.632897	4330.890997	8121.446707
39	M306T16	1.877498915	-0.908812074	-2.110206829	0.044271533	0.999774321	DOWN	306.4884141	306.4054396	306.5630728	16.30500033	16.25950072	16.33033289	31	17	14	15752.80469	15927.93077	14293.35318	8482.30815	6685.065615	0	6132.347142	9111.280282	14184.68272	37898.24796	29540.77742	57763.25971	9130.404476	19148.35497	12450.75007	11427.59926	14436.08888	26590.64731	26083.40246	0	0	8185.856401	4483.982869	10607.65744	21383.27603	23876.22639	0	7194.735398	0	8652.64281	12119.6844	12625.57527	59.77516411	12278.60468	11669.41513	13432.52507	14420.74558	7650.476862	8886.782704	14176.00666	0	8485.464117	14117.50277	0	0
40	M55T40	1.41213616	0.497879202	2.069720266	0.045345667	0.999774321	UP	55.22594492	55.20750003	55.24700241	39.69150105	39.59483455	40.04116574	20	11	8	662.0444336	1202.432675	776.207846	1697.621921	736.4460143	1230.746997	1270.495688	691.8389914	1331.388698	2441.044814	2207.919396	332.2527484	1319.383459	457.7658624	942.3324934	974.9253655	321.2038824	2025.45094	496.8267483	1810.976604	2842.280189	1633.736038	198.7953526	1297.254084	222.0351456	2565.988867	2155.223339	1657.473614	2328.210349	1232.275492	1984.181351	1623.590009	1220.341032	1738.808062	2423.250228	331.3691823	1170.022238	2761.265289	0	1216.706263	1844.293566	1255.639577	2408.730037	1486.006861	2549.063074
41	M233T19	1.769628757	-0.823446735	-2.037200041	0.049993474	0.999774321	DOWN	233.1161056	233.0290803	233.1829231	19.15383341	18.7033329	19.1770001	42	20	18	13354.97656	22730.72997	18392.22831	12844.91444	11519.10886	51206.58918	5619.876261	10404.01951	13971.48457	34808.18812	43453.99777	25051.00028	7162.117311	27556.62821	7923.803198	10606.18425	9100.505846	18070.80506	30680.3935	69403.58038	47020.76818	13145.54933	1850.955121	4972.813729	22605.33967	37605.71793	12.48213928	4482.276742	1388.040921	13303.3581	15582.84	35013.62398	23616.18665	14743.09224	14989.5512	15466.47736	102.2568748	10407.5468	2036.447746	10367.65571	30146.83277	7757.637863	17558.51391	1028.598728	1289.151147
42	M259T20	1.622741879	-0.698433537	-2.003536217	0.054142539	0.999774321	DOWN	259.2371881	259.1581919	259.3173209	19.87816679	19.82916657	20.50433385	36	19	17	3780.697266	7300.248779	5426.787798	4497.958776	3110.569295	531.6996947	2439.963959	3781.867396	5374.612545	12645.8531	11763.21229	15354.29918	3191.796836	7519.927614	4577.456321	4539.725331	4711.751207	10612.75963	10322.01889	22841.89027	8671.116781	3431.276647	1365.239786	4475.391358	7853.116747	9151.632044	10.28769707	3231.730686	531.9224578	3111.416124	4304.122611	7167.406878	10827.28531	4273.549196	4684.292383	6499.27685	6074.977937	3489.047549	3368.297946	5004.840424	9272.14195	3218.120162	5738.827325	0	0
43	M56T27	1.393164674	-0.478365797	-1.986171969	0.055455956	0.999774321	DOWN	56.2200776	56.1875592	56.26091161	27.32549963	26.98849915	28.26599913	73	18	20	1320.116211	6055.393859	3223.535401	4346.502586	2101.045114	5592.983063	2164.097777	6667.083758	3938.607103	8381.590367	11570.23893	3945.60101	4472.171508	12034.3041	5077.667027	4809.587906	2479.777796	10593.18093	9199.315878	8191.193326	8547.171971	5835.687523	1193.991871	4265.557125	2148.068211	9495.344394	3057.600718	6282.970051	3798.1229	3424.660445	5266.658834	2229.885274	5857.612383	4670.712647	6494.452451	3850.149939	3185.920354	3542.314045	1069.899407	4829.27383	644.7265603	3616.001054	5568.267476	2946.825421	7098.653539
44	M412T34	2.06953347	-1.049305581	-1.997737604	0.055529777	0.999774321	DOWN	411.8698385	411.7864959	411.9762165	33.55916599	33.54083494	33.57950045	22	12	10	2763.822266	1982.681235	2050.195515	957.4615024	1031.496872	0	582.1313173	124.7610595	1358.304704	5050.274103	5511.446198	6245.256171	484.4171522	2489.939047	851.6689568	1127.624423	573.4276772	5680.136851	3510.423247	714.7669336	1691.411878	909.0508809	82.49471443	950.2111499	1715.878228	4518.846223	0	809.7289001	6.723588183	120.6781949	926.0058896	376.6219835	2048.263732	1712.876896	716.2170813	743.4373289	1297.566995	577.2765655	375.9004996	1446.018451	1376.296848	916.7686558	1131.181467	48.82074876	0
45	M294T20	2.139232714	-1.097093433	-1.998129647	0.056009655	0.999774321	DOWN	294.3980961	294.2924828	294.4948415	19.83024935	19.81266582	19.86166734	28	14	13	901.5893555	1618.228177	1755.265846	755.699135	803.6109933	2616.847893	285.0010524	124.9076948	648.3901227	2888.534498	1690.923887	5697.903779	659.2608013	20.34757849	279.8590815	766.4545247	992.0048967	2946.459923	2615.434364	5965.911509	1170.891577	75.4834616	6.740860892	729.2320073	2183.974027	2006.983991	0	94.89790426	267.6811602	534.843775	732.8082219	963.7135632	3077.180312	758.1316667	830.6102685	186.2525799	984.3173394	404.17531	79.78003449	799.5167989	2115.250924	591.1659802	679.0691708	0	7.60369873
46	M258T20	1.514845278	-0.599170449	-1.947101523	0.059667422	0.999774321	DOWN	258.23261	258.1608257	258.3094153	19.87816738	19.82933326	20.47416603	35	18	16	16064.09375	31377.9318	19837.63766	20712.74003	14370.86854	0	11389.58963	18061.01884	24344.88005	57228.43544	53636.2143	68550.88491	15216.35811	35271.00495	21766.06088	22596.08261	21671.80542	47959.81492	47604.05601	65158.8549	39728.53154	15410.86645	6160.104193	20271.97393	35532.09889	42084.59546	51.7037122	15074.77474	0	14366.52091	20441.3471	32780.93955	48646.08296	22834.26664	21846.1546	29195.6105	28291.30072	16372.60129	15567.74731	22513.79161	43425.33205	15119.48367	25642.54779	0	0
47	M406T26	2.635183878	-1.397903634	-1.985011953	0.059802808	0.999774321	DOWN	405.9086159	405.7959563	405.9995411	25.75333282	25.74883359	25.77116732	15	10	5	2199.527344	1455.66226	1964.670432	550.6542162	545.2924242	64.12355768	285.306107	18.82664535	1222.656457	3655.983956	114.1097001	7632.92908	520.5873781	249.4608624	1090.278298	53.23593488	1332.578391	3661.373516	3852.591183	0	1993.233758	5.621389605	31.95039072	817.3506792	2511.04791	692.3456187	0	7.967743499	0	0	999.0552415	1108.452331	0	932.0633098	970.3165301	18.34030507	1347.469495	425.2918256	1250.249639	1365.448645	0	358.1679896	1268.12965	124.7217064	145.0642939
48	M230T20	1.52114945	-0.605161902	-1.943173444	0.061976868	0.999774321	DOWN	230.1113416	230.0291537	230.1826768	19.89433291	19.82916657	20.12350039	55	20	19	17016.59375	39262.43049	27538.88727	25810.6509	14144.00285	5666.563666	13923.36618	25718.96341	30116.71851	62089.41366	60189.99858	78731.80337	687.0737763	46372.62809	28819.60773	29650.1983	27786.37946	60240.90796	55759.4138	115437.4123	41515.89063	20548.56289	9062.426798	26844.72915	46086.55161	47371.56034	0	20304.7803	14446.80883	15882.41072	24792.0996	33229.97119	53246.08762	29673.05957	25602.51443	39034.5329	34809.97628	20343.49114	20066.13068	28256.5348	46428.00172	19282.4233	31026.73437	6272.201044	6143.699111
49	M383T28	1.893744851	-0.921241966	-1.942098147	0.062362639	0.999774321	DOWN	382.7872125	382.6737566	382.8670766	27.95816688	27.92583275	27.99900055	26	14	12	5773.820313	6027.374095	5881.227556	3181.116833	2892.811952	0	1675.130739	3041.416489	5539.533401	13677.0367	0	23671.31414	3285.334523	8330.419019	5330.761146	4818.069321	5154.906317	12109.64968	10900.69735	0	8117.843604	9.562285243	1253.591799	4649.782992	8982.43238	10590.01325	0	1763.59588	0	2866.467797	1250.339338	4638.131217	0	5769.635139	4916.809658	5583.878063	5853.535532	2443.158649	3430.174002	5824.794145	0	3229.278907	5462.525083	0	0
50	M307T16	1.739151348	-0.798383487	-1.925888399	0.063067285	0.999774321	DOWN	307.4938531	307.4044119	307.5652514	16.30500033	16.25950072	16.33133289	31	17	14	4260.832031	4592.780497	3843.950198	2639.743318	2406.634893	0	1586.287946	2407.499135	3859.460986	10504.74777	8071.333806	16027.8301	2572.045441	4982.404671	3262.720761	3143.256735	3818.577623	7344.480756	7436.639602	0	5235.113394	1981.299158	1301.316596	2821.042911	5499.552544	6766.952319	0	1981.506312	0	2442.586326	3321.338669	220.8628079	9332.92862	3374.486063	3185.789344	3671.596515	3978.426305	2237.568195	2246.397972	3725.714166	49.80290046	2363.085818	3895.824035	0	0
51	M264T34	2.153212866	-1.106490951	-1.925820219	0.064202858	0.999774321	DOWN	264.2602698	264.1749743	264.3349953	33.55899986	33.53666709	33.57666713	18	10	8	2253.714844	1456.054035	1613.700647	674.8919249	828.6216585	6033.614621	170.6506459	256.5892171	990.5925143	3188.907734	3701.261028	717.5279524	122.8979714	1877.445685	654.3758909	837.186351	418.6275517	3932.714758	2425.600082	0	1122.728651	702.6937131	54.01615217	616.1546655	1297.495522	3121.604621	0	581.9924065	7.105276053	0	685.9468147	25.03921929	0	1344.429645	525.1741334	536.0286153	896.8387519	421.9015722	307.9296785	1030.201667	2444.59569	707.2801105	780.3237188	0	81.44657638
52	M372T28	1.712351115	-0.775978554	-1.908583052	0.066540289	0.999774321	DOWN	371.735286	371.6557415	371.8610588	27.65258421	27.6143334	27.68450088	22	12	10	1001.401855	1738.420433	1512.163864	1014.470804	768.7142798	51.66623328	620.5902705	640.7947736	1423.437367	3492.898081	3158.080249	5934.690661	759.5708076	1377.150938	1396.967911	657.6414165	2380.064313	2223.356003	3075.516577	87.35762106	3161.306073	433.4945153	216.7184303	903.6583267	2773.448085	2800.927981	166.6407231	176.2730755	0	1777.588829	1440.894816	982.6410875	1491.932966	914.1965842	1610.791215	505.8762511	1992.067146	569.8204795	1068.031897	1920.95971	94.86975601	767.1650813	1168.484712	0	840.2537777
53	M214T20	1.579791744	-0.659734387	-1.877279382	0.068276083	0.999774321	DOWN	213.9959324	213.9155318	214.0750745	19.8780007	19.82916657	20.50433385	34	18	15	1076.375	2076.449631	1356.709042	1314.005134	1207.63763	3629.798643	721.2303444	1229.77072	1613.209241	2876.105918	2555.245038	4405.751974	869.722844	2152.307227	788.262514	1309.606828	961.3046659	2834.968305	3075.629783	5481.770218	2076.077715	1117.478564	131.6548815	1315.924797	2383.172393	2508.804642	0	839.2432591	5503.379207	827.3388374	1179.816816	1760.362676	2802.442393	864.7018537	1238.991175	950.6116555	1128.156627	957.5769	1003.717008	1097.827613	1161.279113	919.5751974	1463.26799	43.67264472	29.33706362
54	M394T27	1.609821634	-0.686900849	-1.896164531	0.068621175	0.999774321	DOWN	393.8607625	393.7829454	393.9712427	27.33716628	27.23766667	27.74883384	43	18	14	1574.071289	2804.869706	2263.371267	1742.348125	1075.667861	3078.491025	707.3438514	1528.999715	1816.354397	3222.055998	1987.35243	6800.506208	778.2585894	6525.776049	2431.173232	1562.282631	622.807168	8049.948706	6213.014746	2712.735392	2042.827428	2525.888307	297.5470425	1758.215633	1435.81557	4398.282275	1487.323253	2044.402731	2103.835058	675.1176354	2699.682382	714.6403865	279.8156871	2443.256518	3044.959577	1498.581201	1347.593577	1355.520822	313.0529624	2527.711479	1796.69474	1276.135795	2185.711646	19.92648211	2634.718295
55	M330T28	1.861421384	-0.896404686	-1.889953367	0.068749024	0.999774321	DOWN	329.6133284	329.5288187	329.7191713	27.70175012	27.24849959	27.74883384	36	16	14	10720.17969	10692.26949	10312.23674	5744.170444	5545.03363	0	4349.152812	4614.631907	7789.60537	20799.83182	17124.78429	46696.86748	6244.752563	11877.18929	8289.95547	6977.4463	10093.5785	15162.52878	16665.52327	0	11400.9384	3984.974965	242.331806	8035.740584	13495.55619	12119.71874	179.1898018	3342.037219	811.5776028	728.6362497	8277.375767	648.2693732	22780.52815	7735.050191	5581.933546	7232.923583	8644.873714	4170.688346	7910.473398	10478.74096	9.547699356	4705.529137	8050.604639	0	1475.710759
56	M134T14	1.510065826	-0.59461144	-1.876504969	0.069050444	0.999774321	DOWN	133.5808106	133.5065058	133.6376095	14.34983343	14.03049963	14.50266702	51	19	18	11312.5625	47676.30453	31126.186	31571.95853	22454.57682	33930.39076	16656.3682	40153.04714	30024.50852	89269.89338	89790.77059	111209.6129	24252.74273	23313.67007	35019.75862	40344.49737	18664.9968	93674.60029	78395.15429	82006.18227	52982.81438	25186.02761	11463.09193	15575.32329	41612.63945	95207.69603	40133.13038	19854.16581	0	19503.91603	24898.64745	54277.63082	65211.39586	34667.56352	40840.8797	18296.32869	26835.8144	44572.58335	15473.13977	28450.76695	655.8945931	23510.25694	10905.02377	46180.20098	21964.13548
57	M232T22	1.602217318	-0.680069842	-1.881530821	0.069634309	0.999774321	DOWN	232.1052462	232.0288977	232.1773607	21.95424927	21.41783337	21.97083241	38	16	16	1662.213867	3156.820592	2457.18521	1969.528928	1387.830724	5985.081279	550.0116406	105.798283	2433.119853	5013.352918	5366.208413	8029.928541	899.2114763	4045.945373	2234.215711	2377.602054	2270.466651	4244.450457	4911.274195	7935.808497	1935.785391	140.7551122	27.61229726	1612.46167	3017.322026	4110.191445	35.58707183	1260.535649	0	968.8679516	1403.566083	2454.168794	4627.168253	2162.136723	1992.098961	3095.831062	2189.072736	1865.269799	1279.996201	2111.956065	4699.967435	1470.922241	2777.561877	0	885.6802019
58	M302T14	1.589936937	-0.668969544	-1.866329417	0.069933771	0.999774321	DOWN	302.4410705	302.2839913	302.4999143	14.36083362	14.16683357	14.50266702	47	20	14	16315.3125	68013.44984	46120.85586	42775.94431	39115.80122	95460.57606	23645.96234	30591.12075	38057.56427	134313.7714	170954.2601	114288.7305	35364.86265	40519.67035	32378.06871	36847.62502	33022.91312	121243.6361	118977.4608	96234.473	99856.60458	29761.89489	16739.26812	27668.41368	64342.12026	150999.3207	0	35484.21925	0	36637.26748	36251.92426	112341.454	96133.71612	34341.67491	48412.4795	51068.88135	30195.13183	34557.52991	21659.93916	33364.41875	0	31396.05966	73826.96622	0	28847.90312
59	M422T40	1.621896409	0.697681677	1.866294868	0.070160917	0.999774321	UP	422.021413	421.9049528	422.1335037	39.70749894	39.61100122	40.07283508	43	16	13	1481.3125	2215.016681	2042.378282	3593.230479	2595.308133	3393.481861	1145.894079	1553.452842	2320.354788	0	7445.176999	0	0	3521.043212	2091.184223	2204.51547	715.8026228	1861.024433	1093.263715	5271.756093	5732.803479	3364.810944	569.7902925	1314.005858	701.9727146	6229.302699	6577.048729	5976.812233	702.8391846	0	4599.940622	6169.761395	10.80511475	4091.789123	6069.773367	0	2437.389746	6192.335024	0	4410.763426	3292.278046	2757.066088	6064.317407	275.6100156	6006.77737
60	M320T28	1.408540319	-0.49420086	-1.856958979	0.071084496	0.999774321	DOWN	319.5512632	319.4134956	319.6471106	27.6277501	27.37750003	27.99900055	60	17	18	121699.4375	236120.4459	117839.0876	167634.8506	115400.9992	410535.4939	82495.95512	199567.0122	158335.0038	341482.3171	350087.3016	212383.2196	174065.5535	375346.7731	188000.1679	154519.4282	97407.32157	427179.6822	338848.218	357606.8575	337046.2138	179219.086	52611.71825	144395.0186	141276.5758	289308.2861	40601.91756	193379.8965	486551.3101	140838.45	212149.3586	213154.7983	264901.0995	207268.3594	297556.6881	126169.8	175756.8572	149705.1592	22589.31413	25510.0966	36455.48369	128033.539	218456.4925	55842.77595	68467.32996
61	M449T36	1.935773346	-0.952910042	-1.857640072	0.071790752	0.999774321	DOWN	449.0988453	449.028485	449.218678	36.45116593	35.91100046	36.47666765	26	11	8	1269.142578	1049.714024	996.1892569	540.7891852	713.2479255	0	310.3594218	8.661512649	1213.560786	2777.072943	2625.388297	2154.974926	301.0651064	1933.624881	1141.383547	61.59565495	430.5744582	2036.337731	2250.078838	0	1996.845895	0	0	773.5961879	979.1602941	2505.615494	71.49581155	47.00464063	0	0	963.3964702	1521.649047	0	842.6060005	981.1094368	0	1654.753305	319.2790054	0	909.5432155	10.66533645	130.1077654	789.9934829	68.56469102	0
62	M421T28	1.722580439	-0.784571354	-1.850583689	0.072757721	0.999774321	DOWN	421.010498	420.9036299	421.1240832	27.68433382	27.23383331	27.76483347	37	15	12	1402.553711	1664.704156	1367.991134	964.7970881	994.705202	174.4834003	1155.645311	1394.846329	1964.927797	155.50529	0	0	1515.38287	2872.217561	2109.085799	1738.861374	2198.958909	4536.139252	4656.202972	2145.609092	0	1005.501313	770.5974044	1970.197144	2929.921294	3180.370657	0	1173.863746	0	12.84394694	1953.915764	81.54802813	0	1593.388193	1463.1227	692.1275944	808.1851936	639.7003033	2009.577104	2553.157516	0	1114.734605	2019.406412	0	0
63	M350T37	2.297751505	1.200222784	1.843761745	0.074076386	0.999774321	UP	349.5922885	349.4738427	349.650548	37.45433313	37.43816492	37.46999979	14	3	11	1647.213867	624.0592196	1106.20789	1434.157361	1623.966548	4303.106107	8.843751551	0	53.09999084	1730.67193	2295.460465	550.1145477	213.8388562	8.984282438	29.91227633	48.39303843	76.24414307	154.3157761	156.6661931	1487.812242	1277.728391	6.262029147	38.83823649	0	40.89213659	1347.011407	5048.627085	0	3032.916604	699.2641314	588.9676033	3938.671874	994.5945871	0	1834.233111	0	17.77153015	69.87328784	73.05972919	86.36161705	3821.40546	0	1097.603924	2924.653908	3108.131355
64	M204T23	1.540366881	-0.623274009	-1.839290025	0.075099379	0.999774321	DOWN	203.9680954	203.9085626	204.0465099	23.06500055	22.5000004	23.11249981	35	15	13	3098.857422	5006.639203	3604.39693	3249.159869	2295.367397	12234.10662	1815.929968	2456.127801	3034.908145	7732.951391	8251.316392	4706.762242	3515.165145	5336.349121	2993.580072	3123.382973	2654.875665	7344.955	5972.845406	14964.82981	5170.848882	2913.099924	586.0767584	2728.832847	2595.83991	6672.30934	0	3410.471608	0	1934.453398	2328.728928	5061.386027	5977.914751	3628.863342	3836.077709	4084.480625	3465.941225	5032.761218	1388.029776	3344.633452	7861.166124	2062.619802	4847.776515	45.58354903	0
65	M204T33	2.083149872	-1.058766638	-1.854686597	0.075419781	0.999774321	DOWN	203.9756233	203.9218723	204.0389563	33.01183323	32.81866689	33.16783367	35	17	13	13987.61719	7439.800645	8642.715161	3570.665335	3513.267739	19522.56158	1300.449758	1645.569259	3105.853346	10340.32975	11090.33132	10688.45042	2325.754124	10753.22179	4881.728022	1836.293081	2826.259413	16600.86077	6525.467317	35839.00277	747.1579989	2037.151034	246.0944059	2172.353546	4311.123207	7069.766178	48.06347237	1564.17428	0	872.1137461	2293.031225	1787.683015	12827.40113	3523.579238	701.6917574	6215.33724	5873.848487	4415.088129	917.0625888	3479.407511	9460.838962	4035.245969	6248.672823	0	80.30095981
66	M319T28	2.036167553	-1.025856284	-1.84819726	0.075442554	0.999774321	DOWN	318.6145618	318.5350559	318.7088672	27.71666737	27.61900011	27.74883384	28	16	12	80393.375	64469.83487	71601.11464	31661.01407	34290.02241	0	25748.13144	0	46685.74483	118937.4678	102442.2196	325393.0603	37160.67364	75747.6786	50168.95474	41518.10458	57222.50316	96797.91615	101734.3765	33.88049423	60194.62967	23457.2807	0	44547.81337	81606.26191	70510.49665	0	0	0	4839.437101	46848.9054	5075.210718	138614.4114	42535.02615	35995.10306	41289.90788	48968.13111	22138.59145	48512.12187	56784.97679	30.01420352	26670.63049	44407.31718	0	0
67	M100T28	2.044347364	-1.031640352	-1.842634471	0.076326674	0.999774321	DOWN	100.4416277	100.3789488	100.4833969	27.61325087	26.39766677	28.59100036	128	20	20	8741.578125	15910.23839	17819.26068	7782.551373	8461.426749	21817.46979	14141.53718	38457.61679	3629.806531	8339.585062	13077.14089	19457.97196	1918.660303	71084.59536	6458.535684	5056.008981	4451.549272	7511.315115	6769.251529	48729.61279	4210.327784	22682.45367	9264.250254	3624.135631	7522.94315	13435.31089	19689.18653	6523.308882	14916.04118	3484.018537	2510.674939	2454.567855	8298.020937	3626.102027	2639.221224	2469.542527	5485.523435	1673.075393	3869.616333	5648.354564	4116.177274	3853.286779	3379.014226	10298.75091	37281.23302
68	M230T22	1.532054984	-0.615468075	-1.818152135	0.078373568	0.999774321	DOWN	230.1055826	230.0397564	230.1679415	21.95433278	21.9365002	21.97133278	35	19	16	11881.05469	22907.40081	16532.26918	14950.94464	10473.4431	154.9589328	4442.30676	12058.33804	20823.0825	37515.10366	37267.07057	55880.25348	6866.847606	29994.86414	18759.30242	18539.59806	18039.00425	31751.11562	35728.18862	60995.86268	14052.80812	14825.71869	2742.658267	13309.02631	24401.90754	29038.21921	0	9562.190611	0	8207.342695	10583.88386	18087.01861	33861.49968	18668.09251	15533.24567	23373.9871	22070.54609	15345.07692	11740.97306	15687.9365	33206.9806	12382.73085	21640.39502	28.77384554	0
